tmdbId,original_language,original_title,popularity,release_date,title,score_tmdb,votes_tmdb,movieId,imdbId,genres,year,worldwide_gross,budget,company,country,director,domestic_gross,runtime,score_imdb,star,votes_imdb,writer,votes_ml,score_ml
16097,en,House Party 3,1.717,1994-01-01,House Party 3,5.1,14,470,110064,Comedy,1994.0,0.0,0.0,"Hudlin Brothers, The",USA,Eric Meza,19281235.0,100,4.1,Christopher Reid,2684,Reginald Hudlin,511,2.142857142857143
11934,en,The Hudsucker Proxy,6.395,1994-03-11,The Hudsucker Proxy,7.2,433,471,110074,Comedy,1994.0,0.0,30000000.0,PolyGram Filmed Entertainment,UK,Joel Coen,2869369.0,111,7.3,Tim Robbins,68649,Ethan Coen,12308,3.652908677283068
106143,en,I'll Do Anything,2.462,1994-02-04,I'll Do Anything,5.7,23,472,110097,Comedy|Drama,1994.0,0.0,44000000.0,Columbia Pictures Corporation,USA,James L. Brooks,10209111.0,115,5.6,Nick Nolte,2180,James L. Brooks,747,2.8768406961178044
12475,en,In the Army Now,5.149,1994-08-12,In the Army Now,4.6,90,473,110123,Comedy|War,1994.0,28881266.0,0.0,Hollywood Pictures,USA,Daniel Petrie Jr.,28864707.0,91,4.8,Pauly Shore,10622,Steve Zacharias,1475,2.3213559322033896
9386,en,In the Line of Fire,10.656,1993-07-08,In the Line of Fire,6.9,619,474,107206,Action|Thriller,1993.0,176997168.0,40000000.0,Columbia Pictures Corporation,USA,Wolfgang Petersen,102314283.0,128,7.2,Clint Eastwood,78551,Jeff Maguire,20306,3.719738008470403
15765,en,What's Love Got to Do with It,4.948,1993-06-09,What's Love Got to Do with It,7.1,115,477,108551,Drama|Musical,1993.0,0.0,15000000.0,Touchstone Pictures,USA,Brian Gibson,39100956.0,118,7.2,Angela Bassett,14287,Tina Turner,4757,3.5489804498633593
31643,en,Jimmy Hollywood,2.424,1994-03-30,Jimmy Hollywood,4.8,22,478,110197,Comedy|Crime|Drama,1994.0,0.0,30000000.0,Baltimore Pictures,USA,Barry Levinson,3692874.0,112,5.3,Joe Pesci,2702,Barry Levinson,289,2.4273356401384083
6,en,Judgment Night,8.677,1993-10-15,Judgment Night,6.5,111,479,107286,Action|Crime|Thriller,1993.0,12136938.0,21000000.0,Largo Entertainment,USA,Stephen Hopkins,12136938.0,110,6.6,Emilio Estevez,12969,Lewis Colick,1274,2.927001569858713
329,en,Jurassic Park,17.407,1993-06-11,Jurassic Park,7.8,8402,480,107290,Action|Adventure|Sci-Fi|Thriller,1993.0,920100000.0,63000000.0,Universal Pictures,USA,Steven Spielberg,402453882.0,127,8.1,Sam Neill,685270,Michael Crichton,76451,3.6650338125073576
10909,en,Kalifornia,5.895,1993-09-01,Kalifornia,6.6,339,481,107302,Drama|Thriller,1993.0,2395231.0,9000000.0,PolyGram Filmed Entertainment,USA,Dominic Sena,2395231.0,117,6.7,Brad Pitt,44601,Stephen Levy,6037,3.3392413450389267
34024,en,King of the Hill,3.823,1993-08-20,King of the Hill,7.1,51,483,107322,Drama,1993.0,0.0,8000000.0,Wildwood Enterprises,USA,Steven Soderbergh,1299318.0,103,7.6,Jesse Bradford,6291,A.E. Hotchner,623,3.767255216693419
29918,en,Lassie,5.001,1994-07-22,Lassie,6.1,94,484,110305,Adventure|Children,1994.0,0.0,0.0,Broadway Pictures,USA,Daniel Petrie,9979683.0,94,5.9,Helen Slater,4198,Eric Knight,795,2.782389937106918
9593,en,Last Action Hero,11.308,1993-06-18,Last Action Hero,6.2,1167,485,107362,Action|Adventure|Comedy|Fantasy,1993.0,137298489.0,85000000.0,Columbia Pictures Corporation,USA,John McTiernan,50016394.0,130,6.3,Arnold Schwarzenegger,114476,Zak Penn,15516,2.7847383346223253
42580,en,Life with Mikey,2.956,1993-06-04,Life with Mikey,5.3,43,486,107413,Comedy,1993.0,0.0,0.0,Touchstone Pictures,USA,James Lapine,12440858.0,91,5.5,Michael J. Fox,4691,Marc Lawrence,645,2.6930232558139533
22317,en,Lightning Jack,3.586,1994-03-11,Lightning Jack,5.5,56,487,110353,Comedy|Western,1994.0,0.0,0.0,Lightning Ridge,USA,Simon Wincer,16821273.0,98,5.4,Paul Hogan,5541,Paul Hogan,657,2.595890410958904
1413,en,M. Butterfly,4.324,1993-09-09,M. Butterfly,6.9,62,488,107468,Drama|Romance,1993.0,1499795.0,0.0,Geffen Pictures,USA,David Cronenberg,1499795.0,101,6.8,Jeremy Irons,7251,David Henry Hwang,589,3.392190152801358
12121,en,Made in America,6.331,1993-05-27,Made in America,5.4,141,489,107478,Comedy,1993.0,0.0,22000000.0,Canal+,USA,Richard Benjamin,44942695.0,111,4.9,Whoopi Goldberg,12718,Marcia Brandwynne,3187,2.759962347034829
10502,en,The Man Without a Face,5.592,1993-08-25,The Man Without a Face,6.5,223,491,107501,Drama,1993.0,24760338.0,0.0,Icon Entertainment International,USA,Mel Gibson,24760338.0,115,6.7,Mel Gibson,24307,Isabelle Holland,5903,3.400643740470947
10440,en,Manhattan Murder Mystery,5.509,1993-08-18,Manhattan Murder Mystery,7.2,308,492,107507,Comedy|Mystery,1993.0,11285588.0,13500000.0,TriStar Pictures,USA,Woody Allen,11285588.0,104,7.4,Woody Allen,30925,Woody Allen,3410,3.6609970674486805
9516,en,Menace II Society,8.145,1993-05-26,Menace II Society,7.4,272,493,107554,Action|Crime|Drama,1993.0,27900000.0,3500000.0,New Line Cinema,USA,Albert Hughes,27900000.0,97,7.5,Tyrin Turner,42874,Allen Hughes,4052,3.615128331688055
2320,en,Executive Decision,8.067,1996-03-15,Executive Decision,6.1,373,494,116253,Action|Adventure|Thriller,1996.0,121969216.0,55000000.0,Warner Bros.,USA,Stuart Baird,56569216.0,133,6.4,Kurt Russell,43393,Jim Thomas,14504,3.3739313292884723
11971,en,Much Ado About Nothing,8.245,1993-05-07,Much Ado About Nothing,7.1,331,497,107616,Comedy|Romance,1993.0,0.0,11000000.0,Renaissance Films,UK,Kenneth Branagh,22551000.0,111,7.4,Kenneth Branagh,39297,William Shakespeare,15351,3.870203895511693
2625,en,Mr. Jones,4.614,1993-10-08,Mr. Jones,5.9,65,498,107611,Drama|Romance,1993.0,0.0,25000000.0,Rastar Productions,USA,Mike Figgis,8315975.0,114,5.8,Richard Gere,5931,Eric Roth,409,2.806845965770171
31911,en,Mr. Wonderful,2.769,1993-10-15,Mr. Wonderful,6.3,15,499,107613,Comedy|Romance,1993.0,0.0,13000000.0,Night Life Inc.,USA,Anthony Minghella,3125424.0,98,5.9,Matt Dillon,2743,Amy Schor Ferris,422,2.7665876777251186
788,en,Mrs. Doubtfire,11.565,1993-11-24,Mrs. Doubtfire,7.1,3057,500,107614,Comedy|Drama,1993.0,441286195.0,25000000.0,Twentieth Century Fox Film Corporation,USA,Chris Columbus,219200000.0,125,6.9,Robin Williams,198772,Anne Fine,38484,3.392682673318782
21450,en,Naked,5.873,1993-09-14,Naked,7.6,174,501,107653,Drama,1993.0,0.0,0.0,Thin Man Films,UK,Mike Leigh,1769305.0,132,7.9,David Thewlis,26378,Mike Leigh,2144,3.8334888059701493
11231,en,The Next Karate Kid,6.167,1994-07-18,The Next Karate Kid,5.0,382,502,110657,Action|Children|Romance,1994.0,15826984.0,12000000.0,Columbia Pictures Corporation,USA,Christopher Cain,8914777.0,107,4.3,Pat Morita,20024,Robert Mark Kamen,4313,2.32170183167169
10447,en,No Escape,8.142,1994-04-29,No Escape,6.1,162,504,110678,Action|Drama|Sci-Fi,1994.0,15340000.0,20000000.0,Columbia Pictures Corporation,USA,Martin Campbell,15340000.0,118,6.1,Ray Liotta,16576,Richard Herley,1202,2.980865224625624
31586,en,North,6.101,1994-07-22,North,5.0,116,505,110687,Comedy,1994.0,0.0,40000000.0,Castle Rock Entertainment,USA,Rob Reiner,7138449.0,87,4.4,Elijah Wood,11852,Alan Zweibel,1370,2.5186131386861312
9300,en,Orlando,5.323,1992-09-01,Orlando,6.9,105,506,107756,Drama|Fantasy|Romance,1992.0,0.0,4000000.0,Adventure Pictures,UK,Sally Potter,5289772.0,94,7.2,Tilda Swinton,10849,Sally Potter,1432,3.4909217877094973
9559,en,A Perfect World,8.219,1993-11-24,A Perfect World,7.4,640,507,107808,Crime|Drama|Thriller,1993.0,135130999.0,30000000.0,Warner Bros.,USA,Clint Eastwood,31160784.0,138,7.5,Kevin Costner,61676,John Lee Hancock,3523,3.521998296906046
9800,en,Philadelphia,8.129,1993-12-22,Philadelphia,7.7,1904,508,107818,Drama,1993.0,206678440.0,26000000.0,TriStar Pictures,USA,Jonathan Demme,77324422.0,125,7.7,Tom Hanks,191244,Ron Nyswaner,22517,3.803903717191455
8291,en,Poetic Justice,4.359,1993-07-23,Poetic Justice,6.6,75,510,107840,Drama,1993.0,27515786.0,14000000.0,Columbia Pictures Corporation,USA,John Singleton,27515786.0,109,5.9,Janet Jackson,9850,John Singleton,942,2.7627388535031847
18133,en,The Program,2.226,1993-09-24,The Program,6.2,31,511,107889,Action|Drama,1993.0,23042200.0,15000000.0,Touchstone Pictures,USA,David S. Ward,23004026.0,112,6.4,James Caan,7889,David S. Ward,1726,3.141367323290846
25557,en,The Puppet Masters,5.027,1994-10-21,The Puppet Masters,5.9,66,512,111003,Horror|Sci-Fi,1994.0,8638072.0,0.0,Hollywood Pictures,USA,Stuart Orme,8638072.0,109,5.9,Donald Sutherland,7281,Robert A. Heinlein,1311,2.9172387490465295
22588,en,Radioland Murders,2.478,1994-10-21,Radioland Murders,6.1,19,513,110939,Comedy|Mystery|Romance,1994.0,0.0,15000000.0,Universal Pictures,USA,Mel Smith,1299060.0,108,6.2,Brian Benben,2920,George Lucas,603,2.9477611940298507
10872,en,The Ref,6.12,1994-03-09,The Ref,6.8,146,514,110955,Comedy,1994.0,11439193.0,11000000.0,Touchstone Pictures,USA,Ted Demme,11439193.0,96,6.9,Denis Leary,20548,Marie Weiss,4897,3.4515009189299573
1245,en,The Remains of the Day,7.004,1993-11-05,The Remains of the Day,7.6,438,515,107943,Drama|Romance,1993.0,23237911.0,15000000.0,Columbia Pictures Corporation,USA,James Ivory,22954968.0,134,7.9,Anthony Hopkins,49507,Kazuo Ishiguro,11598,3.894593895499224
11858,en,Renaissance Man,5.668,1994-06-03,Renaissance Man,6.0,135,516,110971,Comedy|Drama,1994.0,24332324.0,40000000.0,Cinergi Pictures Entertainment,USA,Penny Marshall,24332324.0,128,6.1,Danny DeVito,14657,Jim Burnstein,3588,3.0844481605351173
7007,en,Rising Sun,9.216,1993-07-30,Rising Sun,6.0,298,517,107969,Action|Drama|Mystery,1993.0,107198790.0,35000000.0,Twentieth Century Fox Film Corporation,USA,Philip Kaufman,63095271.0,125,6.2,Sean Connery,37093,Michael Crichton,3711,3.135408245755861
10467,en,The Road to Wellville,4.079,1994-10-28,The Road to Wellville,5.7,63,518,111001,Comedy,1994.0,0.0,25000000.0,Beacon Communications,USA,Alan Parker,6507514.0,118,5.8,Anthony Hopkins,10226,T. Coraghessan Boyle,1285,2.6961089494163426
5550,en,RoboCop 3,11.912,1993-04-17,RoboCop 3,4.5,483,519,107978,Action|Crime|Drama|Sci-Fi|Thriller,1993.0,10696210.0,22000000.0,Orion Pictures,USA,Fred Dekker,10696210.0,104,4.0,Nancy Allen,37985,Edward Neumeier,5904,2.2444105691056913
8005,en,Robin Hood: Men in Tights,11.091,1993-07-28,Robin Hood: Men in Tights,6.5,940,520,107977,Comedy,1993.0,35739755.0,20000000.0,Brooksfilms,France,Mel Brooks,35739755.0,104,6.7,Cary Elwes,97973,J.D. Shapiro,17142,3.065161591412904
2088,en,Romeo Is Bleeding,5.082,1993-09-13,Romeo Is Bleeding,6.0,58,521,107983,Crime|Thriller,1993.0,3275585.0,11500000.0,Polygram Filmed Entertainment,UK,Peter Medak,3275585.0,100,6.6,Gary Oldman,11408,Hilary Henkin,2253,3.3215712383488682
10412,en,Romper Stomper,5.639,1992-03-05,Romper Stomper,6.7,212,522,105275,Action|Drama,1992.0,0.0,0.0,"Australian Film Commission, The",Australia,Geoffrey Wright,175340.0,94,6.8,Russell Crowe,33340,Geoffrey Wright,1370,3.5437956204379564
47889,en,Ruby in Paradise,1.254,1993-10-08,Ruby in Paradise,6.2,10,523,108000,Drama,1993.0,1001437.0,800000.0,Full Crew/Say Yea,USA,Victor Nunez,1001437.0,114,7.1,Ashley Judd,2137,Jane Austen,949,3.64436248682824
14534,en,Rudy,5.292,1993-09-17,Rudy,7.4,257,524,108002,Drama,1993.0,22750363.0,0.0,TriStar Pictures,USA,David Anspaugh,22750363.0,114,7.5,Sean Astin,45697,Angelo Pizzo,9271,3.5145076043576746
56583,en,The Saint of Fort Washington,0.953,1993-11-03,The Saint of Fort Washington,6.3,8,525,108026,Drama,1993.0,0.0,0.0,Carrie Productions Inc.,USA,Tim Hunter,57115.0,100,7.2,Danny Glover,2027,Lyle Kessler,181,3.3784530386740332
41878,fr,Les Nuits Fauves,1.278,1992-08-19,Savage Nights,7.0,24,526,105032,Drama,1992.0,0.0,0.0,Banfilm,France,Cyril Collard,662341.0,126,7.1,Cyril Collard,1921,Cyril Collard,143,3.164335664335664
424,en,Schindler's List,27.494,1993-12-15,Schindler's List,8.5,7477,527,108052,Drama|War,1993.0,321365567.0,22000000.0,Universal Pictures,USA,Steven Spielberg,96067179.0,195,8.9,Liam Neeson,956124,Thomas Keneally,71516,4.257501817775044
35233,en,The Scout,6.199,1994-09-30,The Scout,5.1,49,528,111094,Comedy|Drama,1994.0,0.0,0.0,Santo Domingo Film & Music Video,USA,Michael Ritchie,2667163.0,101,5.3,Albert Brooks,5255,Roger Angell,951,2.781808622502629
14291,en,Searching for Bobby Fischer,6.123,1993-08-13,Searching for Bobby Fischer,7.4,141,529,108065,Drama,1993.0,7266383.0,0.0,Mirage Enterprises,USA,Steven Zaillian,7266383.0,109,7.5,Joe Mantegna,25256,Fred Waitzkin,11712,3.8332052595628414
11236,en,The Secret Garden,8.718,1993-08-13,The Secret Garden,7.2,392,531,108071,Children|Drama,1993.0,0.0,0.0,Warner Bros.,USA,Agnieszka Holland,31181347.0,101,7.3,Kate Maberly,30896,Frances Hodgson Burnett,9220,3.503579175704989
11592,en,Serial Mom,5.408,1994-04-13,Serial Mom,6.6,237,532,111127,Comedy|Crime|Horror,1994.0,7820688.0,13000000.0,Savoy Pictures,USA,John Waters,7881335.0,95,6.7,Kathleen Turner,22529,John Waters,6429,3.0615181210141547
8850,en,The Shadow,5.72,1994-07-01,The Shadow,5.8,214,533,111143,Action|Adventure|Fantasy|Mystery,1994.0,48063435.0,25000000.0,Universal Pictures,USA,Russell Mulcahy,32055248.0,108,6.0,Alec Baldwin,19958,Walter B. Gibson,4121,2.9307206988595
10445,en,Shadowlands,5.455,1993-12-25,Shadowlands,7.1,93,534,108101,Drama|Romance,1993.0,0.0,22000000.0,Price Entertainment,UK,Richard Attenborough,25842000.0,131,7.4,Anthony Hopkins,14238,William Nicholson,5077,3.8886153240102423
695,en,Short Cuts,7.179,1993-09-05,Short Cuts,7.2,229,535,108122,Drama,1993.0,6110979.0,0.0,Fine Line Features,USA,Robert Altman,6110979.0,188,7.7,Andie MacDowell,37151,Raymond Carver,5923,3.7711463785243966
43535,en,A Simple Twist of Fate,3.254,1994-09-02,A Simple Twist of Fate,5.9,37,536,111194,Drama,1994.0,0.0,0.0,Touchstone Pictures,USA,Gillies MacKinnon,3428774.0,106,6.3,Steve Martin,4420,George Eliot,785,3.278343949044586
23210,en,Six Degrees of Separation,5.135,1993-12-08,Six Degrees of Separation,6.6,122,538,108149,Drama,1993.0,0.0,12000000.0,Metro-Goldwyn-Mayer (MGM),USA,Fred Schepisi,6410676.0,112,6.9,Will Smith,17414,John Guare,5421,3.693967902600996
858,en,Sleepless in Seattle,10.286,1993-06-24,Sleepless in Seattle,6.6,1039,539,108160,Comedy|Drama|Romance,1993.0,227799884.0,21000000.0,TriStar Pictures,USA,Nora Ephron,126533006.0,105,6.8,Tom Hanks,132264,Jeff Arch,31775,3.5154209284028326
867,en,Sliver,7.527,1993-05-21,Sliver,5.2,233,540,108162,Thriller,1993.0,116300000.0,40000000.0,Paramount Pictures,USA,Phillip Noyce,36300000.0,107,4.9,Sharon Stone,24457,Ira Levin,5337,2.72465804759228
13203,en,Son in Law,5.053,1993-07-02,Son in Law,5.8,124,542,108186,Comedy|Drama|Romance,1993.0,36448200.0,0.0,Hollywood Pictures,USA,Steve Rash,36448200.0,95,5.7,Pauly Shore,14463,Patrick J. Clifton,3865,2.861319534282018
10442,en,So I Married an Axe Murderer,6.261,1993-07-30,So I Married an Axe Murderer,6.2,175,543,108174,Comedy|Romance|Thriller,1993.0,11585483.0,20000000.0,TriStar Pictures,USA,Thomas Schlamme,11585483.0,93,6.4,Mike Myers,29457,Robbie Fox,14394,3.210330693344449
11074,en,Striking Distance,8.35,1993-09-17,Striking Distance,5.7,352,544,108238,Action|Crime,1993.0,0.0,30000000.0,Columbia Pictures Corporation,USA,Rowdy Herrington,23798623.0,102,5.8,Bruce Willis,35484,Rowdy Herrington,2311,2.9290350497620077
9607,en,Super Mario Bros.,8.377,1993-05-28,Super Mario Bros.,4.1,451,546,108255,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993.0,20915465.0,42000000.0,Allied Filmmakers,UK,Annabel Jankel,20915465.0,104,4.0,Bob Hoskins,40601,Parker Bennett,6443,2.088235294117647
17585,en,Surviving the Game,4.38,1994-04-15,Surviving the Game,6.2,79,547,111323,Action|Adventure|Thriller,1994.0,7690013.0,7400000.0,New Line Cinema,USA,Ernest R. Dickerson,7690013.0,96,6.1,Rutger Hauer,8846,Eric Bernt,869,2.8239355581127734
9057,en,Terminal Velocity,6.55,1994-09-23,Terminal Velocity,5.3,120,548,111400,Action|Mystery|Thriller,1994.0,16478900.0,50000000.0,Hollywood Pictures,USA,Deran Sarafian,16478900.0,102,5.4,Charlie Sheen,11352,David Twohy,2966,2.8998651382333107
10635,en,Threesome,4.721,1994-04-08,Threesome,6.5,92,550,111418,Comedy|Romance,1994.0,0.0,0.0,Motion Picture Corporation of America (MPCA),USA,Andrew Fleming,14815000.0,89,6.2,Lara Flynn Boyle,11407,Andrew Fleming,3490,3.084097421203438
9479,en,The Nightmare Before Christmas,13.705,1993-10-09,The Nightmare Before Christmas,7.8,4315,551,107688,Animation|Children|Fantasy|Musical,1993.0,75634409.0,18000000.0,Touchstone Pictures,USA,Henry Selick,75082668.0,76,8.0,Danny Elfman,242487,Tim Burton,24134,3.7366785447915802
10057,en,The Three Musketeers,7.762,1993-11-11,The Three Musketeers,6.3,366,552,108333,Action|Adventure|Comedy|Romance,1993.0,53898845.0,30000000.0,Walt Disney Pictures,Austria,Stephen Herek,53898845.0,105,6.4,Charlie Sheen,43792,Alexandre Dumas,15092,3.1943745030479724
11969,en,Tombstone,9.312,1993-12-25,Tombstone,7.5,886,553,108358,Action|Drama|Western,1993.0,56505065.0,25000000.0,Hollywood Pictures,USA,George P. Cosmatos,56505065.0,130,7.8,Kurt Russell,103911,Kevin Jarre,16444,3.6958769155923132
319,en,True Romance,9.175,1993-09-09,True Romance,7.6,1200,555,108399,Crime|Thriller,1993.0,12281551.0,13000000.0,Morgan Creek Productions,USA,Tony Scott,12281500.0,120,8.0,Christian Slater,174471,Quentin Tarantino,17382,3.804050166839259
15139,en,The Pagemaster,7.091,1994-11-23,The Pagemaster,6.4,340,558,110763,Action|Adventure|Animation|Children|Fantasy,1994.0,13670688.0,27000000.0,Twentieth Century Fox Film Corporation,USA,Pixote Hunt,13670688.0,80,6.0,Macaulay Culkin,17391,David Kirschner,1719,2.817044793484584
11446,en,Welcome to the Dollhouse,5.188,1996-05-24,Welcome to the Dollhouse,7.1,153,562,114906,Comedy|Drama,1995.0,0.0,800000.0,Suburban Pictures,USA,Todd Solondz,4771000.0,88,7.4,Heather Matarazzo,28073,Todd Solondz,7052,3.762975042541123
51980,fr,Germinal,4.548,1993-09-29,Germinal,6.6,118,563,107002,Drama|Romance,1993.0,0.0,0.0,Renn Productions,France,Claude Berri,378854.0,160,7.1,Renaud,3759,Claude Berri,364,3.45467032967033
24405,en,Chasers,5.21,1994-04-22,Chasers,5.0,42,564,109403,Comedy,1994.0,1596687.0,0.0,Morgan Creek Productions,USA,Dennis Hopper,1596700.0,102,5.0,Tom Berenger,4804,Joe Batteer,355,2.352112676056338
11655,es,Cronos,5.43,1993-11-05,Cronos,6.7,237,565,104029,Drama|Horror,1993.0,0.0,2000000.0,CNCAIMC,Mexico,Guillermo del Toro,621392.0,94,6.7,Federico Luppi,21699,Guillermo del Toro,888,3.225225225225225
8223,es,Kika,4.826,1993-10-28,Kika,6.8,98,567,107315,Comedy|Drama,1993.0,0.0,0.0,"Deseo, El",Spain,Pedro Almodóvar,2093370.0,114,6.5,Peter Coyote,10149,Pedro Almodóvar,429,3.3613053613053614
31504,en,Little Big League,1.998,1994-06-29,Little Big League,6.1,33,569,110363,Comedy|Drama,1994.0,0.0,0.0,Castle Rock Entertainment,USA,Andrew Scheinman,12211068.0,119,6.1,Luke Edwards,8249,Gregory K. Pincus,1762,2.9406923950056756
17600,en,Spanking the Monkey,2.668,1994-01-15,Spanking the Monkey,5.7,36,574,111252,Comedy|Drama,1994.0,0.0,200000.0,Buckeye Films,USA,David O. Russell,1359736.0,100,6.3,Jeremy Davies,5363,David O. Russell,1437,3.2981906750173975
10897,en,The Little Rascals,9.275,1994-08-05,The Little Rascals,6.4,417,575,110366,Children|Comedy,1994.0,67308282.0,0.0,Universal Pictures,USA,Penelope Spheeris,51764950.0,82,6.3,Travis Tedford,36665,Penelope Spheeris,3133,3.044366421959783
37345,en,Princess Caraboo,1.803,1994-09-16,Princess Caraboo,5.8,10,580,110892,Drama,1994.0,3021629.0,0.0,Ardican Films,UK,Michael Austin,3021629.0,97,6.0,Phoebe Cates,2187,Michael Austin,602,3.046511627906977
9066,en,The Brady Bunch Movie,5.09,1995-02-16,The Brady Bunch Movie,6.0,125,585,112572,Comedy,1995.0,0.0,12000000.0,Paramount Pictures,USA,Betty Thomas,46576136.0,90,5.9,Shelley Long,18224,Sherwood Schwartz,11159,2.6117483645487947
771,en,Home Alone,0.648,1990-11-09,Home Alone,7.2,4988,586,99785,Children|Comedy,1990.0,476684675.0,18000000.0,Hughes Entertainment,USA,Chris Columbus,285761243.0,103,7.5,Macaulay Culkin,350395,John Hughes,32738,3.1340491172337956
251,en,Ghost,9.684,1990-07-12,Ghost,7.1,2596,587,99653,Comedy|Drama|Fantasy|Romance|Thriller,1990.0,505000000.0,22000000.0,Paramount Pictures,USA,Jerry Zucker,217631306.0,127,7.0,Patrick Swayze,164846,Bruce Joel Rubin,32210,3.444582427817448
812,en,Aladdin,19.698,1992-11-25,Aladdin,7.6,5944,588,103639,Adventure|Animation|Children|Comedy|Musical,1992.0,504050219.0,28000000.0,Walt Disney Pictures,USA,Ron Clements,217350219.0,90,8.0,Scott Weinger,287068,Ron Clements,51827,3.6917533332047
343693,en,Aladdin,1.967,1992-04-27,Aladdin,5.4,25,114240,827990,Adventure|Animation|Children|Comedy|Fantasy,1992.0,0.0,28000000.0,Walt Disney Pictures,USA,Ron Clements,217350219.0,90,8.0,Scott Weinger,287068,Ron Clements,12,3.3333333333333335
280,en,Terminator 2: Judgment Day,22.484,1991-07-03,Terminator 2: Judgment Day,7.9,6331,589,103064,Action|Sci-Fi,1991.0,520000000.0,102000000.0,Carolco Pictures,USA,James Cameron,204843350.0,137,8.5,Arnold Schwarzenegger,813779,James Cameron,64258,3.9415014472906096
581,en,Dances with Wolves,11.314,1990-11-09,Dances with Wolves,7.8,1836,590,99348,Adventure|Drama|Western,1990.0,424208848.0,22000000.0,Tig Productions,USA,Kevin Costner,184208848.0,181,8.0,Kevin Costner,201166,Michael Blake,51877,3.740337721919155
268,en,Batman,12.169,1989-06-23,Batman,7.1,3568,592,96895,Action|Crime|Thriller,1989.0,411348924.0,35000000.0,Warner Bros.,USA,Tim Burton,251188924.0,126,7.6,Michael Keaton,288860,Bob Kane,54448,3.386488025271819
274,en,The Silence of the Lambs,3.81,1991-02-01,The Silence of the Lambs,8.3,7908,593,102926,Crime|Horror|Thriller,1991.0,272742922.0,19000000.0,Strong Heart/Demme Production,USA,Jonathan Demme,130742922.0,118,8.6,Jodie Foster,990212,Thomas Harris,87899,4.15141241652351
10020,en,Beauty and the Beast,20.017,1991-11-13,Beauty and the Beast,7.7,5360,595,101414,Animation|Children|Fantasy|Musical|Romance|IMAX,1991.0,377350553.0,25000000.0,Walt Disney Pictures,USA,Gary Trousdale,218967620.0,84,8.0,Paige O'Hara,344844,Linda Woolverton,42400,3.679634433962264
